VendorID,lpep_pickup_datetime,PULocationID,lpep_dropoff_datetime,DOLocationID,passenger_count,velocity
2,2024-01-13 18:36:15,3,2024-01-13 18:38:11,13,1.0,27.96921931034483
2,2024-01-13 18:43:06,5,2024-01-13 18:46:28,4,1.0,40.44064277227723
2,2024-01-13 18:12:25,5,2024-01-13 18:16:50,4,1.0,16.178421735849057
2,2024-01-13 18:00:42,4,2024-01-13 18:16:27,13,1.0,16.737136
2,2024-01-13 18:39:32,4,2024-01-13 18:54:02,11,1.0,11.254281103448276
2,2024-01-13 18:41:20,3,2024-01-13 18:47:44,12,2.0,19.462955625
2,2024-01-13 18:41:19,4,2024-01-13 18:51:47,16,1.0,19.00456280254777
2,2024-01-13 18:02:32,4,2024-01-13 18:15:01,11,1.0,13.84591049399199
2,2024-01-13 18:34:26,4,2024-01-13 18:40:43,1,1.0,9.681652838196285
2,2024-01-13 18:39:53,4,2024-01-13 18:58:25,13,1.0,13.44204129496403
2,2024-01-13 18:30:04,4,2024-01-13 18:38:04,1,3.0,15.208262999999999
1,2024-01-13 18:01:58,4,2024-01-13 18:15:06,0,1.0,12.49893502538071
1,2024-01-13 18:30:23,4,2024-01-13 18:42:00,16,1.0,22.443019799139165
2,2024-01-13 18:31:47,10,2024-01-13 18:46:25,15,1.0,16.298691662870162
2,2024-01-13 18:03:30,15,2024-01-13 18:13:13,11,1.0,28.421551698113205
1,2024-01-13 18:20:10,1,2024-01-13 18:25:32,3,1.0,21.591145341614908
1,2024-01-13 18:57:32,2,2024-01-13 19:02:46,10,1.0,16.605928662420382
2,2024-01-13 18:33:18,4,2024-01-13 18:43:59,9,1.0,20.246049547581904
2,2024-01-13 18:51:29,5,2024-01-13 19:00:12,4,1.0,20.49369866156788
2,2024-01-13 18:30:23,3,2024-01-13 18:36:44,13,1.0,23.1136705511811
2,2024-01-13 19:03:33,5,2024-01-13 19:10:51,13,1.0,24.338511780821918
2,2024-01-13 19:19:11,5,2024-01-13 19:29:03,1,1.0,19.86664986486486
1,2024-01-13 19:02:12,4,2024-01-13 19:13:22,2,0.0,14.700239999999999
1,2024-01-13 19:30:36,4,2024-01-13 19:36:28,12,0.0,24.688738636363638
2,2024-01-13 19:07:30,5,2024-01-13 19:12:26,16,1.0,15.658443243243244
2,2024-01-13 19:13:04,5,2024-01-13 19:19:06,4,1.0,16.004486187845306
1,2024-01-13 19:00:47,2,2024-01-13 19:10:42,15,1.0,22.395521344537812
1,2024-01-13 19:17:23,15,2024-01-13 19:28:38,11,1.0,19.74123733333333
1,2024-01-13 19:51:28,1,2024-01-13 19:56:39,11,1.0,18.62901607717042
2,2024-01-13 19:51:02,0,2024-01-13 20:01:53,2,1.0,17.176181751152072
2,2024-01-13 19:08:32,4,2024-01-13 19:25:34,6,1.0,14.795849941291584
2,2024-01-13 19:55:33,3,2024-01-13 20:02:06,13,1.0,19.164659541984733
1,2024-01-13 19:09:44,5,2024-01-13 19:15:04,13,3.0,18.105075
2,2024-01-13 19:31:32,4,2024-01-13 19:44:12,6,1.0,17.304640105263157
2,2024-01-13 19:11:20,1,2024-01-13 19:22:14,6,2.0,18.071854678899083
2,2024-01-13 19:25:07,5,2024-01-13 19:28:38,12,1.0,23.06466426540284
2,2024-01-13 19:24:57,6,2024-01-13 19:29:12,2,1.0,13.859257411764705
2,2024-01-13 19:48:42,3,2024-01-13 19:55:50,5,1.0,12.318219252336448
2,2024-01-13 19:29:43,4,2024-01-13 19:44:04,9,1.0,14.938263972125435
2,2024-01-13 19:27:25,11,2024-01-13 19:33:11,1,1.0,16.40968647398844
2,2024-01-13 19:08:44,3,2024-01-13 19:13:04,12,2.0,11.141584615384616
2,2024-01-13 19:27:31,4,2024-01-13 19:35:06,1,1.0,15.91654945054945
1,2024-01-13 19:35:55,4,2024-01-13 19:48:16,14,1.0,38.31141376518219
2,2024-01-13 19:27:38,4,2024-01-13 19:35:49,2,1.0,14.277566272912424
2,2024-01-13 19:50:47,4,2024-01-13 19:55:21,1,1.0,13.955444671532847
2,2024-01-13 19:33:58,4,2024-01-13 19:44:11,10,1.0,16.823247504078303
2,2024-01-13 19:37:06,4,2024-01-13 19:42:14,5,1.0,22.008247012987013
2,2024-01-13 20:27:43,4,2024-01-13 20:35:17,12,1.0,21.82179964757709
1,2024-01-13 20:24:05,4,2024-01-13 20:37:06,9,2.0,17.803710115236875
1,2024-01-13 20:00:36,11,2024-01-13 20:02:27,0,1.0,15.65844324324324
2,2024-01-13 20:30:51,3,2024-01-13 20:35:47,13,1.0,22.90047324324324
1,2024-01-13 20:33:36,4,2024-01-13 20:43:34,6,2.0,17.439002006688966
2,2024-01-13 20:05:47,5,2024-01-13 20:11:19,4,1.0,22.685877108433736
2,2024-01-13 20:30:57,5,2024-01-13 20:34:36,12,1.0,20.10572712328767
1,2024-01-13 20:27:01,1,2024-01-13 20:38:12,4,1.0,14.678332041728764
2,2024-01-13 20:50:41,4,2024-01-13 21:02:23,11,1.0,16.340990769230768
2,2024-01-13 20:48:35,1,2024-01-13 20:51:39,11,1.0,21.726089999999996
2,2024-01-13 20:29:31,4,2024-01-13 20:44:50,16,1.0,17.651955603917298
2,2024-01-13 20:32:36,4,2024-01-13 20:40:30,2,1.0,18.578709873417722
2,2024-01-13 20:40:18,10,2024-01-13 20:52:58,4,1.0,15.780002210526316
2,2024-01-13 20:28:57,1,2024-01-13 20:33:22,4,1.0,15.95979441509434
2,2024-01-13 20:47:16,3,2024-01-13 20:49:17,5,1.0,11.012673719008266
2,2024-01-13 20:47:08,5,2024-01-13 20:52:34,13,2.0,20.437630674846623
2,2024-01-13 20:03:27,4,2024-01-13 20:12:47,12,1.0,23.071038428571427
2,2024-01-13 20:26:01,4,2024-01-13 20:34:15,12,1.0,26.974362753036434
2,2024-01-13 20:44:24,1,2024-01-13 20:53:38,5,1.0,20.39271985559567
2,2024-01-13 20:30:28,4,2024-01-13 20:41:42,11,4.0,16.504092106824924
2,2024-01-13 20:03:05,4,2024-01-13 20:09:04,1,1.0,16.622375264623955
2,2024-01-13 20:04:50,4,2024-01-13 20:18:43,15,1.0,20.308982088835535
2,2024-01-13 20:30:57,4,2024-01-13 20:38:47,0,1.0,19.476438127659573
2,2024-01-13 20:25:07,4,2024-01-13 20:34:11,11,1.0,17.99857455882353
2,2024-01-13 20:39:00,1,2024-01-13 20:45:50,9,1.0,16.815640390243903
2,2024-01-13 21:32:34,5,2024-01-13 21:38:46,13,1.0,18.066139354838707
2,2024-01-13 21:36:19,5,2024-01-13 21:40:13,12,1.0,17.083763076923073
1,2024-01-13 21:01:18,11,2024-01-13 21:12:55,12,1.0,18.286905021520802
2,2024-01-13 21:26:02,4,2024-01-13 21:31:29,1,1.0,14.52835376146789
2,2024-01-13 21:51:21,2,2024-01-13 21:56:03,1,1.0,10.683278297872342
2,2024-01-13 21:03:14,4,2024-01-13 21:13:09,11,1.0,16.55321142857143
2,2024-01-13 21:51:13,3,2024-01-13 21:55:41,12,1.0,22.698900000000002
2,2024-01-13 20:59:52,11,2024-01-13 21:10:35,2,1.0,18.200809455676517
2,2024-01-13 21:24:45,4,2024-01-13 21:27:41,5,1.0,34.23505090909091
1,2024-01-13 21:07:58,1,2024-01-13 21:15:49,2,1.0,14.760825477707005
2,2024-01-13 21:25:33,4,2024-01-13 21:40:19,16,1.0,15.955352776523702
1,2024-01-13 21:04:13,1,2024-01-13 21:11:37,4,1.0,16.963313513513512
1,2024-01-13 21:13:29,4,2024-01-13 21:28:02,15,1.0,31.191331958762888
1,2024-01-13 21:42:25,15,2024-01-13 21:56:27,14,1.0,23.394681235154394
2,2024-01-13 21:34:59,4,2024-01-13 21:41:09,12,1.0,30.064211027027024
2,2024-01-13 21:32:41,4,2024-01-13 21:53:05,13,1.0,15.478064117647058
2,2024-01-13 21:29:58,4,2024-01-13 21:35:54,5,1.0,25.225048314606745
2,2024-01-13 21:37:24,4,2024-01-13 21:47:37,9,4.0,17.39032326264274
2,2024-01-13 21:35:29,4,2024-01-13 21:44:46,0,1.0,17.994559281867144
2,2024-01-13 21:26:20,4,2024-01-13 21:35:24,12,1.0,20.23508382352941
2,2024-01-13 21:34:12,4,2024-01-13 21:41:03,5,1.0,23.259074452554746
1,2024-01-13 21:35:06,1,2024-01-13 21:41:08,0,1.0,12.803588950276245
2,2024-01-13 21:02:06,5,2024-01-13 21:07:44,12,1.0,20.22626130177515
2,2024-01-13 21:34:43,4,2024-01-13 21:41:58,9,1.0,24.77273710344828
2,2024-01-13 22:12:21,5,2024-01-13 22:18:51,13,1.0,19.757743384615384
2,2024-01-13 22:26:54,5,2024-01-13 22:29:09,4,1.0,33.04511466666667
2,2024-01-13 22:31:28,12,2024-01-13 22:39:43,0,1.0,21.067723636363635
2,2024-01-13 22:44:32,3,2024-01-13 22:49:26,4,1.0,32.712298775510206
2,2024-01-13 22:25:34,4,2024-01-13 22:32:43,12,1.0,21.202773146853147
2,2024-01-13 22:12:19,11,2024-01-13 22:19:33,1,1.0,18.555616036866358
2,2024-01-13 21:59:18,4,2024-01-13 22:04:29,1,1.0,11.549989967845658
2,2024-01-13 22:28:06,4,2024-01-13 22:38:09,11,1.0,16.429679999999998
2,2024-01-13 22:28:39,4,2024-01-13 22:38:17,10,3.0,17.040070588235295
2,2024-01-13 22:27:53,4,2024-01-13 22:38:50,13,1.0,24.95579287671233
2,2024-01-13 22:25:30,4,2024-01-13 22:28:58,5,1.0,33.981833076923074
2,2024-01-13 22:11:48,2,2024-01-13 22:21:19,5,1.0,20.597297232924692
2,2024-01-13 23:54:21,1,2024-01-14 00:02:46,2,1.0,20.535815762376238
2,2024-01-13 23:04:44,2,2024-01-13 23:12:57,10,1.0,16.45248194726166
2,2024-01-13 23:14:35,10,2024-01-13 23:20:39,11,1.0,23.0789967032967
1,2024-01-13 23:25:01,4,2024-01-13 23:28:56,1,1.0,22.188347234042553
2,2024-01-13 23:24:58,4,2024-01-13 23:30:06,1,1.0,19.939095584415586
2,2024-01-13 22:33:08,4,2024-01-13 22:42:47,0,1.0,17.210765595854923
2,2024-01-13 23:41:43,5,2024-01-13 23:48:43,11,2.0,25.38159085714286
2,2024-01-13 23:39:08,4,2024-01-13 23:46:14,5,1.0,18.904078309859152
2,2024-01-13 23:33:20,4,2024-01-13 23:47:00,13,1.0,19.005912878048782
2,2024-01-13 23:05:03,4,2024-01-13 23:22:30,15,1.0,16.102622578796563
2,2024-01-13 23:25:25,4,2024-01-13 23:39:09,9,3.0,15.81996844660194
2,2024-01-13 23:31:11,4,2024-01-13 23:52:46,14,1.0,17.269025976833976
2,2024-01-13 23:53:11,14,2024-01-13 23:59:22,4,1.0,47.62952345013477
2,2024-01-13 23:19:09,5,2024-01-13 23:23:31,9,1.0,24.324375572519088
2,2024-01-13 23:31:42,4,2024-01-13 23:39:13,11,1.0,25.435422439024393
2,2024-01-14 00:42:23,3,2024-01-14 00:47:30,12,1.0,24.910696026058638
2,2024-01-14 00:03:16,4,2024-01-14 00:10:16,5,1.0,13.65639942857143
2,2024-01-14 00:28:23,2,2024-01-14 00:34:07,1,1.0,18.35770395348837
2,2024-01-14 00:23:55,5,2024-01-14 00:28:03,4,1.0,19.156337419354838
2,2024-01-14 00:29:39,4,2024-01-14 00:38:21,6,1.0,22.308782068965517
2,2024-01-14 00:02:37,4,2024-01-14 00:07:08,2,1.0,14.109932988929891
2,2024-01-14 01:03:54,4,2024-01-14 01:13:54,9,1.0,18.056794800000002
2,2024-01-14 01:44:56,1,2024-01-14 01:49:33,9,1.0,22.170546714801446
2,2024-01-14 01:56:43,4,2024-01-14 02:06:09,11,1.0,13.102188551236749
2,2024-01-14 01:00:44,2,2024-01-14 01:12:15,5,1.0,28.674665817655573
2,2024-01-14 01:57:28,2,2024-01-14 02:02:30,1,1.0,15.155506490066225
2,2024-01-14 03:07:06,14,2024-01-14 03:14:05,11,1.0,57.65969470167064
2,2024-01-14 07:12:15,5,2024-01-14 07:18:51,13,1.0,21.652938181818183
2,2024-01-14 07:37:28,4,2024-01-14 07:49:10,14,1.0,35.735601025641024
2,2024-01-14 07:35:15,4,2024-01-14 07:44:04,5,1.0,15.2233220415879
2,2024-01-14 07:53:59,4,2024-01-14 08:07:03,2,1.0,11.602027653061226
2,2024-01-14 07:05:35,3,2024-01-14 07:10:22,12,1.0,23.013001254355398
2,2024-01-14 07:58:27,0,2024-01-14 08:03:42,13,1.0,19.128155428571432
2,2024-01-14 07:26:47,4,2024-01-14 07:30:19,16,1.0,41.26590679245283
2,2024-01-14 07:47:08,4,2024-01-14 07:54:38,11,1.0,17.7671136
2,2024-01-14 07:34:28,4,2024-01-14 07:48:03,15,1.0,29.14583852760736
2,2024-01-14 07:43:42,2,2024-01-14 07:48:44,4,1.0,21.67812953642384
2,2024-01-14 08:44:35,1,2024-01-14 08:50:33,11,1.0,19.2581356424581
2,2024-01-14 08:59:09,4,2024-01-14 09:01:12,1,1.0,18.370027317073173
2,2024-01-14 08:03:52,0,2024-01-14 08:19:02,14,1.0,30.305110153846154
2,2024-01-14 08:12:16,5,2024-01-14 08:16:01,13,1.0,25.2344512
2,2024-01-14 08:18:54,6,2024-01-14 08:25:10,2,1.0,13.713631276595743
1,2024-01-14 08:56:37,4,2024-01-14 09:02:58,12,1.0,22.809543307086617
2,2024-01-14 08:29:51,4,2024-01-14 08:39:59,12,1.0,22.48840894736842
2,2024-01-14 08:09:40,1,2024-01-14 08:12:28,4,1.0,24.829817142857138
2,2024-01-14 08:26:11,4,2024-01-14 08:31:12,5,1.0,26.754609169435213
2,2024-01-14 08:32:51,5,2024-01-14 08:37:22,1,1.0,22.661407527675276
1,2024-01-14 08:53:03,4,2024-01-14 08:57:34,5,1.0,27.792292250922507
2,2024-01-14 08:17:42,4,2024-01-14 08:27:37,2,1.0,14.021543798319327
2,2024-01-14 08:54:45,4,2024-01-14 09:06:39,6,1.0,20.204655126050422
2,2024-01-14 08:40:23,6,2024-01-14 08:46:25,11,1.0,27.84780596685083
2,2024-01-14 09:36:24,5,2024-01-14 09:40:41,16,1.0,13.75140326848249
2,2024-01-14 09:41:18,5,2024-01-14 09:48:20,3,1.0,20.04429156398104
2,2024-01-14 09:52:42,4,2024-01-14 10:01:55,2,1.0,17.077047233273053
2,2024-01-14 09:22:35,1,2024-01-14 09:28:06,2,1.0,21.004074924471297
2,2024-01-14 09:58:21,4,2024-01-14 10:02:30,5,1.0,29.54980915662651
2,2024-01-14 09:40:02,4,2024-01-14 09:47:12,2,1.0,16.707194790697674
2,2024-01-14 08:57:32,4,2024-01-14 09:02:37,1,1.0,15.006435934426229
1,2024-01-14 09:25:18,4,2024-01-14 09:34:48,16,1.0,27.443482105263158
1,2024-01-14 09:40:16,5,2024-01-14 09:43:04,4,1.0,44.83161428571428
2,2024-01-14 09:37:38,4,2024-01-14 09:48:29,12,1.0,21.80396129032258
2,2024-01-14 10:22:32,10,2024-01-14 10:46:23,16,1.0,17.611645283018866
2,2024-01-14 10:39:07,4,2024-01-14 10:47:12,16,1.0,23.53286449484536
2,2024-01-14 10:09:16,4,2024-01-14 10:23:14,15,1.0,20.948306348448686
2,2024-01-14 10:01:11,4,2024-01-14 10:07:21,12,1.0,26.306184648648646
2,2024-01-14 10:08:08,4,2024-01-14 10:17:03,2,1.0,15.485761345794392
2,2024-01-14 10:14:48,5,2024-01-14 10:16:01,16,1.0,38.88870904109589
2,2024-01-14 10:44:35,4,2024-01-14 10:46:24,5,1.0,37.20675963302752
2,2024-01-14 10:49:00,16,2024-01-14 10:53:31,12,1.0,14.323719852398526
2,2024-01-14 10:21:21,11,2024-01-14 10:27:19,13,1.0,26.21695776536313
2,2024-01-14 10:55:08,5,2024-01-14 11:00:02,13,1.0,20.49445224489796
1,2024-01-14 10:00:54,4,2024-01-14 10:10:34,16,1.0,21.975815172413792
2,2024-01-14 10:16:32,11,2024-01-14 10:25:46,0,1.0,14.118036823104694
2,2024-01-14 10:45:22,1,2024-01-14 10:53:50,5,2.0,13.457630551181103
2,2024-01-14 10:11:01,4,2024-01-14 10:17:34,1,1.0,19.312079999999998
2,2024-01-14 10:46:51,5,2024-01-14 11:02:10,14,1.0,31.143093101196957
2,2024-01-14 12:01:53,5,2024-01-14 12:05:30,4,1.0,36.043282949308754
2,2024-01-14 11:08:55,2,2024-01-14 11:18:40,9,1.0,17.430390153846155
1,2024-01-14 11:35:33,4,2024-01-14 11:47:25,12,1.0,17.08793595505618
2,2024-01-14 11:23:03,5,2024-01-14 11:25:39,4,1.0,33.05336769230769
2,2024-01-14 11:06:25,4,2024-01-14 11:16:25,16,1.0,23.850418800000003
1,2024-01-14 11:54:06,4,2024-01-14 12:05:19,3,1.0,20.660769093610696
2,2024-01-14 11:52:32,1,2024-01-14 11:59:56,11,2.0,15.919417297297295
1,2024-01-14 11:05:33,6,2024-01-14 11:20:21,9,1.0,16.310878378378376
2,2024-01-14 11:39:01,2,2024-01-14 11:53:21,4,1.0,17.044033395348833
2,2024-01-14 11:11:42,5,2024-01-14 11:26:52,2,1.0,16.935208615384617
2,2024-01-14 11:58:21,2,2024-01-14 12:10:13,9,1.0,17.494791573033705
2,2024-01-14 11:12:57,6,2024-01-14 11:20:18,2,1.0,14.18846693877551
2,2024-01-14 11:30:17,1,2024-01-14 11:58:43,15,1.0,17.69330658851114
2,2024-01-14 11:47:54,6,2024-01-14 12:01:55,9,1.0,17.22242568370987
2,2024-01-14 11:37:45,4,2024-01-14 12:03:08,13,1.0,10.271034011818779
2,2024-01-14 11:59:16,4,2024-01-14 12:10:30,0,1.0,15.300668724035607
2,2024-01-14 11:05:44,4,2024-01-14 11:15:11,12,1.0,19.312079999999998
2,2024-01-14 11:36:26,4,2024-01-14 11:49:56,13,1.0,19.169027555555555
2,2024-01-14 11:29:40,4,2024-01-14 11:37:46,12,1.0,19.78892148148148
2,2024-01-14 11:15:51,1,2024-01-14 11:24:04,11,1.0,17.862694685598377
2,2024-01-14 11:45:40,4,2024-01-14 11:49:13,2,1.0,20.67208563380282
2,2024-01-14 10:45:06,1,2024-01-14 10:51:49,4,1.0,16.532673945409428
2,2024-01-14 10:58:16,4,2024-01-14 11:08:47,11,1.0,14.966096862123612
2,2024-01-14 11:34:32,4,2024-01-14 11:40:24,16,1.0,30.7786275
2,2024-01-14 11:32:39,1,2024-01-14 11:41:54,6,1.0,23.27888562162162
2,2024-01-14 11:41:32,1,2024-01-14 11:55:26,5,1.0,17.297510503597127
2,2024-01-14 11:53:33,4,2024-01-14 12:09:53,13,1.0,16.494092816326532
1,2024-01-14 12:34:33,4,2024-01-14 12:43:42,5,1.0,18.995488524590165
2,2024-01-14 12:02:40,4,2024-01-14 12:13:20,14,1.0,40.102741124999994
2,2024-01-14 12:56:36,4,2024-01-14 13:07:26,10,1.0,15.241687753846154
2,2024-01-14 12:47:52,0,2024-01-14 12:53:03,1,1.0,14.903212861736336
2,2024-01-14 12:53:11,11,2024-01-14 12:59:05,13,1.0,18.00278644067797
1,2024-01-14 12:02:29,4,2024-01-14 12:11:50,12,1.0,19.62189946524064
1,2024-01-14 12:32:13,4,2024-01-14 12:44:49,13,1.0,21.457866666666664
1,2024-01-14 12:56:12,1,2024-01-14 13:01:51,2,1.0,18.799369911504428
2,2024-01-14 12:12:20,3,2024-01-14 12:16:04,12,1.0,19.398294642857145
2,2024-01-14 12:06:48,6,2024-01-14 12:07:19,15,1.0,26.1647535483871
2,2024-01-14 12:39:12,4,2024-01-14 12:44:46,2,1.0,12.142325748502993
2,2024-01-14 12:48:16,1,2024-01-14 13:00:10,5,1.0,15.011490756302521
1,2024-01-14 12:29:59,0,2024-01-14 12:37:05,5,1.0,19.040078873239434
1,2024-01-14 12:42:12,5,2024-01-14 12:46:01,1,1.0,20.2397344978166
2,2024-01-14 12:19:03,11,2024-01-14 12:32:57,4,1.0,12.99049985611511
2,2024-01-14 12:51:53,4,2024-01-14 13:03:17,16,1.0,18.803867368421052
2,2024-01-14 12:20:41,4,2024-01-14 12:30:05,13,1.0,23.831928510638296
2,2024-01-14 12:38:25,4,2024-01-14 12:46:27,12,1.0,20.674342904564313
2,2024-01-14 12:33:37,4,2024-01-14 12:44:42,13,1.0,25.788160962406014
2,2024-01-14 12:11:58,4,2024-01-14 12:29:08,15,1.0,16.199647689320386
2,2024-01-14 11:54:53,4,2024-01-14 12:09:59,13,1.0,16.178663046357617
2,2024-01-14 12:36:59,4,2024-01-14 12:53:22,15,1.0,18.329776846388604
2,2024-01-14 12:29:38,2,2024-01-14 12:35:38,11,1.0,17.863674
2,2024-01-14 12:25:29,1,2024-01-14 12:34:41,10,1.0,13.854318260869567
2,2024-01-14 12:31:39,4,2024-01-14 12:35:57,1,1.0,15.270016744186046
2,2024-01-14 12:35:28,1,2024-01-14 12:39:11,11,1.0,20.78430134529148
2,2024-01-14 12:33:28,4,2024-01-14 12:46:12,12,1.0,15.621551623036648
1,2024-01-14 13:25:50,0,2024-01-14 13:28:43,9,0.0,13.395662427745668
2,2024-01-14 13:33:47,3,2024-01-14 13:39:43,5,1.0,11.880184044943821
2,2024-01-14 13:28:37,4,2024-01-14 13:47:24,13,1.0,13.21172464951198
2,2024-01-14 13:07:59,11,2024-01-14 13:13:26,6,1.0,24.804506422018346
1,2024-01-14 13:07:01,4,2024-01-14 13:12:28,1,1.0,19.48925504587156
2,2024-01-14 13:00:52,5,2024-01-14 13:07:55,4,1.0,20.40780085106383
2,2024-01-14 13:12:59,5,2024-01-14 13:16:17,12,1.0,30.13854909090909
2,2024-01-14 13:05:22,1,2024-01-14 13:19:58,15,1.0,16.13749150684931
1,2024-01-14 13:10:08,1,2024-01-14 13:13:35,4,1.0,13.994260869565217
1,2024-01-14 13:20:00,4,2024-01-14 13:29:39,0,1.0,18.011266321243525
2,2024-01-14 13:34:04,4,2024-01-14 13:42:19,11,1.0,22.706324363636362
2,2024-01-14 13:24:00,4,2024-01-14 13:33:02,12,1.0,20.202858597785976
2,2024-01-14 13:06:11,1,2024-01-14 13:12:59,2,1.0,13.49005588235294
2,2024-01-14 13:27:40,2,2024-01-14 13:31:49,10,1.0,20.708133975903614
2,2024-01-14 13:00:33,4,2024-01-14 13:06:32,5,1.0,20.495550083565462
2,2024-01-14 13:35:44,4,2024-01-14 13:48:54,3,1.0,18.554264202531645
2,2024-01-14 13:14:14,4,2024-01-14 13:26:39,2,1.0,13.920250953020137
2,2024-01-14 13:33:20,4,2024-01-14 13:46:26,0,1.0,11.793636641221376
2,2024-01-14 13:25:57,4,2024-01-14 13:31:41,5,1.0,24.926056744186045
2,2024-01-14 13:30:50,4,2024-01-14 13:45:31,0,1.0,14.862190964812712
2,2024-01-14 13:48:47,1,2024-01-14 14:02:07,15,1.0,18.9016983
2,2024-01-14 13:43:54,1,2024-01-14 13:50:50,9,1.0,24.511486153846157
2,2024-01-14 13:27:21,2,2024-01-14 13:40:07,0,1.0,15.580764281984333
2,2024-01-14 12:57:44,1,2024-01-14 13:02:03,4,1.0,14.763675057915059
2,2024-01-14 13:06:25,4,2024-01-14 13:10:13,2,1.0,20.83671789473684
2,2024-01-14 13:09:47,10,2024-01-14 13:28:30,3,1.0,16.973306286731965
2,2024-01-14 14:32:59,5,2024-01-14 14:39:06,1,1.0,21.785289155313347
2,2024-01-14 14:43:43,1,2024-01-14 14:48:32,4,1.0,13.832527889273354
1,2024-01-14 14:34:18,5,2024-01-14 14:48:15,9,2.0,15.228163440860214
2,2024-01-14 14:03:27,5,2024-01-14 14:06:05,12,1.0,33.73502582278481
2,2024-01-14 14:02:52,4,2024-01-14 14:13:14,11,1.0,17.32498495176849
2,2024-01-14 14:02:48,4,2024-01-14 14:11:35,12,1.0,22.316995673624284
2,2024-01-14 14:36:53,4,2024-01-14 14:47:29,11,1.0,14.48406
1,2024-01-14 14:09:27,4,2024-01-14 14:23:54,11,1.0,14.032999307958477
2,2024-01-14 14:31:46,4,2024-01-14 14:40:27,1,1.0,13.010633550863723
2,2024-01-14 14:32:56,4,2024-01-14 14:47:18,16,1.0,15.525836937354988
2,2024-01-14 14:55:35,11,2024-01-14 15:06:10,12,1.0,17.70020560629921
2,2024-01-14 14:52:47,4,2024-01-14 15:00:01,16,1.0,26.164753548387097
1,2024-01-14 14:11:02,5,2024-01-14 14:22:39,13,1.0,21.611796843615494
1,2024-01-14 14:32:30,5,2024-01-14 14:35:41,12,2.0,15.16655497382199
2,2024-01-14 14:42:27,4,2024-01-14 15:01:56,12,1.0,8.375726740804106
2,2024-01-14 14:27:39,4,2024-01-14 14:37:52,16,1.0,21.64339145187602
2,2024-01-14 15:00:10,11,2024-01-14 15:10:24,4,1.0,12.832782801302931
2,2024-01-14 14:59:27,1,2024-01-14 15:12:18,16,1.0,23.144438287937742
2,2024-01-14 14:52:18,4,2024-01-14 14:58:54,5,1.0,22.96967090909091
2,2024-01-14 14:35:29,4,2024-01-14 14:48:47,11,1.0,15.536786165413535
2,2024-01-14 14:01:49,4,2024-01-14 14:18:02,9,1.0,15.540964686536483
2,2024-01-14 14:04:18,4,2024-01-14 14:07:54,1,1.0,20.116750000000003
2,2024-01-14 14:52:10,4,2024-01-14 15:05:36,12,1.0,12.14792129032258
2,2024-01-14 14:30:27,4,2024-01-14 14:38:03,12,1.0,24.648312631578946
2,2024-01-14 14:37:30,4,2024-01-14 14:48:27,16,1.0,19.84117808219178
2,2024-01-14 14:28:39,1,2024-01-14 14:33:24,9,1.0,20.12522021052632
2,2024-01-14 14:21:00,1,2024-01-14 14:30:24,2,1.0,13.559545531914894
1,2024-01-14 14:29:38,4,2024-01-14 14:43:57,11,1.0,12.140306402793946
1,2024-01-14 14:51:52,11,2024-01-14 15:09:24,15,1.0,14.86956730038023
2,2024-01-14 14:20:56,5,2024-01-14 14:28:42,10,1.0,19.892271244635197
2,2024-01-14 14:16:00,5,2024-01-14 14:24:54,9,1.0,15.9487402247191
2,2024-01-14 14:02:51,3,2024-01-14 14:09:24,9,1.0,18.57497770992366
2,2024-01-14 15:38:00,5,2024-01-14 15:47:29,16,1.0,15.782279789103692
2,2024-01-14 15:21:24,2,2024-01-14 15:32:40,9,1.0,16.712376923076924
2,2024-01-14 15:38:59,1,2024-01-14 15:44:30,2,1.0,14.877886404833838
1,2024-01-14 15:35:31,4,2024-01-14 15:53:10,14,1.0,28.448389801699715
2,2024-01-14 15:50:59,5,2024-01-14 15:58:35,1,2.0,15.881644736842103
2,2024-01-14 15:27:31,1,2024-01-14 15:32:27,2,1.0,18.202940270270272
2,2024-01-14 15:31:25,4,2024-01-14 15:46:06,13,1.0,17.361143427922816
2,2024-01-14 15:24:24,1,2024-01-14 15:40:58,15,1.0,16.611497384305835
2,2024-01-14 15:46:00,6,2024-01-14 15:57:51,1,1.0,17.43791189873418
1,2024-01-14 15:01:15,4,2024-01-14 15:11:22,12,1.0,17.180433607907744
1,2024-01-14 15:23:39,4,2024-01-14 15:31:58,1,1.0,12.77151583166333
1,2024-01-14 15:53:55,4,2024-01-14 16:02:38,12,1.0,17.724279923518168
2,2024-01-14 15:11:09,5,2024-01-14 15:14:47,4,1.0,19.40066752293578
2,2024-01-14 15:25:40,1,2024-01-14 15:30:24,0,1.0,15.708065070422535
2,2024-01-14 15:22:34,4,2024-01-14 15:34:55,11,1.0,14.699073036437246
2,2024-01-14 15:41:43,4,2024-01-14 15:58:45,15,1.0,16.15638786692759
2,2024-01-14 15:53:51,4,2024-01-14 16:09:40,13,1.0,19.902227860906212
2,2024-01-14 15:36:51,4,2024-01-14 15:42:26,12,1.0,28.189871999999994
2,2024-01-14 15:41:22,3,2024-01-14 15:46:19,12,1.0,13.26486303030303
2,2024-01-14 15:07:10,12,2024-01-14 15:12:54,4,1.0,21.72609
2,2024-01-14 15:14:22,4,2024-01-14 15:19:19,5,1.0,21.848009696969697
